,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58
64,12898923,JF482081,2022-11-20T21:01:00.000,132XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,CHA APARTMENT,False,True,0533,005,9,54,08A,1182590,1817478,2022,2022-11-27T15:51:23.000,41.654364976,-87.607556379,"{'latitude': '41.654364976', 'longitude': '-87.607556379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",30,4460,51,9,43,47,10,221
65,12899584,JF483062,2022-11-20T21:00:00.000,029XX W BERWYN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2011,020,40,4,08B,1155868,1935068,2022,2022-11-27T15:51:23.000,41.977623086,-87.702172585,"{'latitude': '41.977623086', 'longitude': '-87.702172585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,620,24,20,2,57
66,12898893,JF482072,2022-11-20T21:00:00.000,005XX S KEDZIE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,1134,011,24,27,03,1155124,1897322,2022,2022-11-27T15:51:23.000,41.874060099,-87.705924314,"{'latitude': '41.874060099', 'longitude': '-87.705924314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,28,765,14,30,16,140
67,12899221,JF482535,2022-11-20T21:00:00.000,045XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0221,002,3,38,14,1179619,1875043,2022,2022-11-27T15:51:23.000,41.812398463,-87.616673375,"{'latitude': '41.812398463', 'longitude': '-87.616673375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,162,9,36,24,98
68,12898953,JF482108,2022-11-20T21:00:00.000,098XX S BEVERLY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2213,022,21,73,08B,1168047,1839468,2022,2022-11-27T15:51:23.000,41.715032962,-87.660140538,"{'latitude': '41.715032962', 'longitude': '-87.660140538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,22212,72,592,13,13,9,252
69,12899766,JF482688,2022-11-20T21:00:00.000,005XX E 87TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0632,006,9,44,07,1174348,1847124,2022,2022-11-27T15:51:23.000,41.735904563,-87.636836626,"{'latitude': '41.735904563', 'longitude': '-87.636836626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,608,13,59,9,243
70,12900417,JF483357,2022-11-20T21:00:00.000,106XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2211,022,19,74,14,1156570,1833813,2022,2022-11-27T15:51:23.000,41.699753176,-87.702326544,"{'latitude': '41.699753176', 'longitude': '-87.702326544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33,4447,73,316,42,33,9,254
71,12904202,JF482106,2022-11-20T21:00:00.000,029XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0133,001,3,35,08B,,,2022,2022-11-27T15:51:23.000,,,,,,,,,,,
72,12899011,JF482195,2022-11-20T21:00:00.000,008XX N WALLER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1511,015,29,25,07,1138208,1904976,2022,2022-11-27T15:51:23.000,41.895386182,-87.767847616,"{'latitude': '41.895386182', 'longitude': '-87.767847616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,671,7,5,25,70
73,12898861,JF482074,2022-11-20T20:55:00.000,105XX S EGGLESTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,2233,022,34,49,07,1175148,1835100,2022,2022-11-27T15:51:23.000,41.702891244,-87.634263427,"{'latitude': '41.702891244', 'longitude': '-87.634263427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,45,525,22,19,9,258
74,12898845,JF482058,2022-11-20T20:31:00.000,102XX W ZEMKE RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1654,016,41,76,07,1106955,1941060,2022,2022-11-27T15:51:23.000,41.994913946,-87.881937669,"{'latitude': '41.994913946', 'longitude': '-87.881937669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34,16197,75,,29,38,12,40
75,12898849,JF482071,2022-11-20T20:30:00.000,049XX S BLACKSTONE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),False,False,0222,002,4,39,14,1186760,1872503,2022,2022-11-27T15:51:23.000,41.805262126,-87.590561095,"{'latitude': '41.805262126', 'longitude': '-87.590561095', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,5,400,10,10,24,113
76,12900733,JF483595,2022-11-20T20:30:00.000,019XX N Harding AVE,0810,THEFT,OVER $500,STREET,False,False,2535,025,26,20,06,1149739,1912547,2022,2022-11-27T15:51:23.000,41.915945394,-87.725299526,"{'latitude': '41.915945394', 'longitude': '-87.725299526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22535,21,135,49,1,6,193
77,12898993,JF482077,2022-11-20T20:30:00.000,074XX S BENNETT AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0324,003,8,43,07,1189995,1856017,2022,2022-11-27T15:51:23.000,41.759945988,-87.579226919,"{'latitude': '41.759945988', 'longitude': '-87.579226919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,419,35,24,18,217
78,12899106,JF482365,2022-11-20T20:30:00.000,018XX W WILSON AVE,0810,THEFT,OVER $500,STREET,False,False,1912,019,47,4,06,1163260,1930580,2022,2022-11-27T15:51:23.000,41.965155158,-87.675115477,"{'latitude': '41.965155158', 'longitude': '-87.675115477', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,22616,6,225,18,15,5,8
79,12898955,JF482133,2022-11-20T20:30:00.000,011XX W 110TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2234,022,34,75,07,1170641,1831853,2022,2022-11-27T15:51:23.000,41.694080173,-87.650861167,"{'latitude': '41.694080173', 'longitude': '-87.650861167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,315,22,13,9,263
80,12899229,JF482357,2022-11-20T20:30:00.000,010XX E 47TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0222,002,4,39,07,1184079,1874062,2022,2022-11-27T15:51:23.000,41.809603298,-87.600345002,"{'latitude': '41.809603298', 'longitude': '-87.600345002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,5,395,10,36,24,113
81,12899121,JF482373,2022-11-20T20:27:00.000,038XX W ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,1133,011,24,29,11,1151170,1894442,2022,2022-11-27T15:51:23.000,41.866235446,-87.720517147,"{'latitude': '41.866235446', 'longitude': '-87.720517147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,98,14,30,16,141
82,12899462,JF482054,2022-11-20T20:25:00.000,003XX W 64TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0722,007,20,68,08A,1175021,1862505,2022,2022-11-27T15:51:23.000,41.778096903,-87.633912879,"{'latitude': '41.778096903', 'longitude': '-87.633912879', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,435,4,11,17,201
83,12902542,JF482047,2022-11-20T20:04:00.000,075XX S KINGSTON AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,0421,004,7,43,04B,1194505,1855417,2022,2022-11-27T15:51:23.000,41.758189864,-87.562717776,"{'latitude': '41.758189864', 'longitude': '-87.562717776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,22538,39,245,37,24,19,225
84,12899339,JF482708,2022-11-20T20:00:00.000,092XX S LA SALLE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0634,006,21,49,07,1176900,1843789,2022,2022-11-27T15:51:23.000,41.726695841,-87.627587259,"{'latitude': '41.726695841', 'longitude': '-87.627587259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,45,187,13,59,20,242
85,12898936,JF482033,2022-11-20T20:00:00.000,015XX W 18TH ST,1330,CRIMINAL TRESPASS,TO LAND,TAVERN / LIQUOR STORE,False,False,1233,012,25,31,26,1166432,1891490,2022,2022-11-27T15:51:23.000,41.85782227,-87.664573456,"{'latitude': '41.85782227', 'longitude': '-87.664573456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,33,270,26,43,15,150
86,12899289,JF482647,2022-11-20T20:00:00.000,018XX W LARCHMONT AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER (SPECIFY),False,False,1922,019,47,5,11,1163402,1926252,2022,2022-11-27T15:51:23.000,41.953275932,-87.674715684,"{'latitude': '41.953275932', 'longitude': '-87.674715684', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13,21186,46,644,18,53,5,19
87,12898904,JF482028,2022-11-20T20:00:00.000,023XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1414,014,1,22,07,1157055,1915359,2022,2022-11-27T15:51:23.000,41.923516266,-87.698344402,"{'latitude': '41.923516266', 'longitude': '-87.698344402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,322,41,1,7,182
88,12899560,JF483036,2022-11-20T20:00:00.000,046XX W 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0834,008,18,70,14,1146629,1851762,2022,2022-11-27T15:51:23.000,41.749202785,-87.738272553,"{'latitude': '41.749202785', 'longitude': '-87.738272553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,4300,69,571,30,8,13,232
89,12898779,JF482025,2022-11-20T20:00:00.000,055XX N ARTESIAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2011,020,40,4,08A,1158996,1936753,2022,2022-11-27T15:51:23.000,41.982182982,-87.690622915,"{'latitude': '41.982182982', 'longitude': '-87.690622915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21849,6,29,24,20,2,57
90,12899155,JF482382,2022-11-20T20:00:00.000,015XX N SEDGWICK ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1821,018,27,8,06,1173367,1910509,2022,2022-11-27T15:51:23.000,41.909860541,-87.638552799,"{'latitude': '41.909860541', 'longitude': '-87.638552799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,309,46,54,14,198
91,12900268,JF483640,2022-11-20T20:00:00.000,132XX S CARONDOLET AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0433,004,10,55,06,1198437,1817774,2022,2022-11-27T15:51:23.000,41.654796475,-87.549563321,"{'latitude': '41.654796475', 'longitude': '-87.549563321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,22250,52,586,47,26,19,259
92,12899406,JF482740,2022-11-20T20:00:00.000,088XX S PARNELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2223,022,21,71,07,1174179,1846395,2022,2022-11-27T15:51:23.000,41.733907842,-87.637477371,"{'latitude': '41.733907842', 'longitude': '-87.637477371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,608,13,59,9,243
93,12899567,JF483034,2022-11-20T20:00:00.000,064XX N SHERIDAN RD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,False,2432,024,49,1,08A,1167078,1943422,2022,2022-11-27T15:51:23.000,42.000312614,-87.660706862,"{'latitude': '42.000312614', 'longitude': '-87.660706862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,21853,10,48,5,9,11,41
94,12898869,JF482027,2022-11-20T19:55:00.000,065XX S CALIFORNIA AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,False,False,0831,008,17,66,04B,1158838,1861121,2022,2022-11-27T15:51:23.000,41.774644879,-87.693278365,"{'latitude': '41.774644879', 'longitude': '-87.693278365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,382,31,58,13,208
95,12898867,JF482041,2022-11-20T19:55:00.000,015XX N CALIFORNIA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1423,014,26,24,15,1157450,1910187,2022,2022-11-27T15:51:23.000,41.909315854,-87.697034017,"{'latitude': '41.909315854', 'longitude': '-87.697034017', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22535,25,288,49,4,7,62
96,12898846,JF482061,2022-11-20T19:50:00.000,029XX N LAKE SHORE DR,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,False,False,1934,019,44,6,26,1173796,1919557,2022,2022-11-27T15:51:23.000,41.93467909,-87.636706827,"{'latitude': '41.93467909', 'longitude': '-87.636706827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,103,25,22,5,30
97,12898843,JF482035,2022-11-20T19:48:00.000,0000X N KARLOV AVE,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1115,011,28,26,26,1149056,1899907,2022,2022-11-27T15:51:23.000,41.881273186,-87.728136433,"{'latitude': '41.881273186', 'longitude': '-87.728136433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,659,23,30,16,100
98,12899892,JF482095,2022-11-20T19:48:00.000,053XX S AUSTIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,0811,008,23,56,26,1137273,1868611,2022,2022-11-27T15:51:23.000,41.795612014,-87.772154434,"{'latitude': '41.795612014', 'longitude': '-87.772154434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,587,6,7,13,131
99,12899255,JF482049,2022-11-20T19:46:00.000,061XX N SEELEY AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,2413,024,40,2,04B,1161553,1940549,2022,2022-11-27T15:51:23.000,41.992546309,-87.681112615,"{'latitude': '41.992546309', 'longitude': '-87.681112615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4450,20,43,24,50,11,52
100,12898790,JF482023,2022-11-20T19:44:00.000,070XX N CLARK ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,2423,024,49,1,18,1163396,1946863,2022,2022-11-27T15:51:23.000,42.009833371,-87.674154647,"{'latitude': '42.009833371', 'longitude': '-87.674154647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,21853,10,49,5,9,11,37
101,12898784,JF482013,2022-11-20T19:38:00.000,050XX W HENDERSON ST,0460,BATTERY,SIMPLE,APARTMENT,False,True,1634,016,31,15,08B,1142147,1921802,2022,2022-11-27T15:51:23.000,41.941486365,-87.752962212,"{'latitude': '41.941486365', 'longitude': '-87.752962212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,114,17,21,12,26
102,12899232,JF482464,2022-11-20T19:30:00.000,013XX W 112TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2234,022,34,75,07,1169257,1830118,2022,2022-11-27T15:51:23.000,41.689349029,-87.655978304,"{'latitude': '41.689349029', 'longitude': '-87.655978304', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,74,663,22,13,9,263
103,12901010,JF483666,2022-11-20T19:30:00.000,018XX W ROSCOE ST,0810,THEFT,OVER $500,STREET,False,False,1922,019,47,5,06,1163498,1922605,2022,2022-11-27T15:51:23.000,41.943266352,-87.674465841,"{'latitude': '41.943266352', 'longitude': '-87.674465841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,4449,46,645,18,22,5,19
104,12899105,JF482338,2022-11-20T19:30:00.000,095XX S BENSLEY AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,0431,004,10,51,07,1194411,1841873,2022,2022-11-27T15:51:23.000,41.721026289,-87.563506293,"{'latitude': '41.721026289', 'longitude': '-87.563506293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",43,21202,48,527,47,25,19,249
105,12898883,JF482008,2022-11-20T19:28:00.000,066XX S BELL AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,0832,008,16,66,04A,1162546,1860606,2022,2022-11-27T15:51:23.000,41.773155114,-87.679699703,"{'latitude': '41.773155114', 'longitude': '-87.679699703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,22257,64,370,2,23,13,207
106,12898940,JF482007,2022-11-20T19:27:00.000,015XX E 67TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,CONVENIENCE STORE,True,False,0321,003,5,42,15,1187565,1860868,2022,2022-11-27T15:51:23.000,41.773315666,-87.587978676,"{'latitude': '41.773315666', 'longitude': '-87.587978676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22260,39,416,33,60,18,212
107,12898834,JF482020,2022-11-20T19:25:00.000,054XX S SPAULDING AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,0822,008,14,63,26,1155307,1868322,2022,2022-11-27T15:51:23.000,41.794476866,-87.706029976,"{'latitude': '41.794476866', 'longitude': '-87.706029976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,776,8,56,13,129
108,12898741,JF482001,2022-11-20T19:19:00.000,019XX S CHRISTIANA AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,VACANT LOT / LAND,False,False,1024,010,24,29,15,1154341,1890220,2022,2022-11-27T15:51:23.000,41.854587099,-87.708988774,"{'latitude': '41.854587099', 'longitude': '-87.708988774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,202,14,57,21,130
109,12899016,JF482015,2022-11-20T19:15:00.000,005XX S MICHIGAN AVE,0261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,HOTEL / MOTEL,False,False,0123,001,42,32,02,1177364,1897937,2022,2022-11-27T15:51:23.000,41.875272573,-87.624251314,"{'latitude': '41.875272573', 'longitude': '-87.624251314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14913,38,367,36,35,22,144
110,12898898,JF482042,2022-11-20T19:14:00.000,039XX N KIMBALL AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1733,017,33,16,06,1153024,1926058,2022,2022-11-27T15:51:23.000,41.952956098,-87.712871328,"{'latitude': '41.952956098', 'longitude': '-87.712871328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,21538,16,325,20,39,1,23
111,12898841,JF482039,2022-11-20T19:10:00.000,031XX N LARAMIE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,2521,025,31,19,24,1141145,1920599,2022,2022-11-27T15:51:23.000,41.938203772,-87.756674757,"{'latitude': '41.938203772', 'longitude': '-87.756674757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",27,22618,19,303,17,21,6,177
112,12898877,JF482017,2022-11-20T19:07:00.000,079XX S ASHLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,False,0611,006,21,71,15,1167051,1852159,2022,2022-11-27T15:51:23.000,41.749880266,-87.663426578,"{'latitude': '41.749880266', 'longitude': '-87.663426578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,574,13,59,20,231
113,12899704,JF483223,2022-11-20T19:00:00.000,046XX N CLIFTON AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1913,019,46,3,06,1167678,1930890,2022,2022-11-27T15:51:23.000,41.965911528,-87.65886264,"{'latitude': '41.965911528', 'longitude': '-87.65886264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,241,39,15,5,6
114,12900775,JF484132,2022-11-20T19:00:00.000,006XX N DEARBORN ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESTAURANT,False,False,1832,018,42,8,11,1175825,1904582,2022,2022-11-27T15:51:23.000,41.893541578,-87.629701805,"{'latitude': '41.893541578', 'longitude': '-87.629701805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,669,36,55,14,72
